1,Kimberley,Fredy,TRDFHSS128F92D4A09,1	
1,Kimberley,Fredy,TRBALEC128F9350A46,1	
1,Kimberley,Fredy,TRCENAD12903CBF7FB,1	
1,Kimberley,Fredy,TRDNMIZ12903CB2D9D,1	
1,Kimberley,Fredy,TRBUGNM12903CE599E,1	
1,Kimberley,Fredy,TRBCXMX12903CFF865,1	
1,Kimberley,Fredy,TRBVDOX128F930CF65,1	
1,Kimberley,Fredy,TRAVNMB12903CE606A,1	
1,Kimberley,Fredy,TREJTFD12903CBE4DD,1	
1,Kimberley,Fredy,TRDVGFK128F145AC40,1	
1,Kimberley,Fredy,TRAUDFY128F9355693,1	
1,Kimberley,Fredy,TRBTPXK128E07833E2,1	
1,Kimberley,Fredy,TRBNWTA128F428CFE2,1	
1,Kimberley,Fredy,TRETHKY128F42187AF,1	
1,Kimberley,Fredy,TRDPPVL128F92DD086,1	
1,Kimberley,Fredy,TRAYFYC12903CADD08,1	
1,Kimberley,Fredy,TRDMUJZ128F92FB7DA,1	
1,Kimberley,Fredy,TRCTQJY128F9301E29,1	
1,Kimberley,Fredy,TRBDDLJ128F933550B,1	
1,Kimberley,Fredy,TRCDJMI128F421ACC5,1	
1,Kimberley,Fredy,TRCPVIE128F42BAA43,1	
1,Kimberley,Fredy,TRCWAPW128F4259348,1	
1,Kimberley,Fredy,TRBXUJH12903D07D5D,1	
1,Kimberley,Fredy,TRBGASH12903CFB3C1,1	
1,Kimberley,Fredy,TRDXAXP128F429E99F,1	
1,Kimberley,Fredy,TRDTLJE128F425A997,1	
1,Kimberley,Fredy,TREBCBK128F426B01E,1	
1,Kimberley,Fredy,TREQFPS128F429E44C,1	
1,Kimberley,Fredy,TRBGGXU128F93267E3,1	
1,Kimberley,Fredy,TRCPPST128F145F1A0,1	
1,Kimberley,Fredy,TREJZBV12903CF390B,1	
1,Kimberley,Fredy,TRBERXD128E078B1A0,1	
1,Kimberley,Fredy,TREDVQA128F92CEC0F,2	
1,Kimberley,Fredy,TRBSWVA128F146CAAF,1	
1,Kimberley,Fredy,TRENUON128F93283EE,1	
1,Kimberley,Fredy,TRBZIMS128F147C832,1	
1,Kimberley,Fredy,TRDBGDH128F93337D2,1	
1,Kimberley,Fredy,TRDGWKD128F1463875,1	
1,Kimberley,Fredy,TRBOQNB128F147D248,1	
1,Kimberley,Fredy,TREXCOW128F42951ED,1	
1,Kimberley,Fredy,TRCBMWZ128F1490C3A,1	
1,Kimberley,Fredy,TREPBPJ12903CD325A,1	
1,Kimberley,Fredy,TRCNTEN128F93056E0,1	
1,Kimberley,Fredy,TRBMALR12903CD7493,1	
1,Kimberley,Fredy,TRDTYDY12903CF26BB,1	
1,Kimberley,Fredy,TRCTRFN128F93274D3,1	
1,Kimberley,Fredy,TRDLLMT128F92E93F3,1	
1,Kimberley,Fredy,TREFXEF128F92DBB1A,1	
1,Kimberley,Fredy,TRCWRBR128F4292ABC,1	
1,Kimberley,Fredy,TRBJUSD12903CECC33,1	
1,Kimberley,Fredy,TRDBXKO128F93435AB,1	
1,Kimberley,Fredy,TRDJCJW128F92DD463,1	
1,Kimberley,Fredy,TREFLPL12903CF6001,1	
1,Kimberley,Fredy,TRBNQWQ128F42A8515,1	
1,Kimberley,Fredy,TRDTLRE128F92C46D1,1	
1,Kimberley,Fredy,TREIURN128F9333771,1	
1,Kimberley,Fredy,TRDFJBZ128F93034C4,1	
1,Kimberley,Fredy,TRBJRJE128EF36765B,1	
1,Kimberley,Fredy,TRENVWE12903CEB86E,1	
1,Kimberley,Fredy,TREMBXX12903CB5253,1	
1,Kimberley,Fredy,TRCSKKI12903D0604C,1	
1,Kimberley,Fredy,TREARRG128F42BCA7C,1	
1,Kimberley,Fredy,TRDWMWG128F42ACC18,1	
1,Kimberley,Fredy,TRBHLHJ128F935FD1E,2	
1,Kimberley,Fredy,TRCWZWR128F146B9B6,1	
1,Kimberley,Fredy,TRBTRJH128F42AE6FB,1	
1,Kimberley,Fredy,TREBYHG128F428A3FF,1	
1,Kimberley,Fredy,TRCRCMW128F4284A66,1	
1,Kimberley,Fredy,TRCZWFZ128F4241B8A,1	
1,Kimberley,Fredy,TRDMHAI12903CD64C7,1	
1,Kimberley,Fredy,TRDQQVD128F14534D0,1	
1,Kimberley,Fredy,TREBIUS128F422BDC9,1	
1,Kimberley,Fredy,TRETWOM128F92DCB26,1	
1,Kimberley,Fredy,TRCAFPW128F424E15A,1	
1,Kimberley,Fredy,TRDIIZX128F429E449,1	
1,Kimberley,Fredy,TRCYUOO128E0785E0E,1	
1,Kimberley,Fredy,TRDFOVW12903CE23FF,1	
1,Kimberley,Fredy,TRCNJYR12903D0BAAB,1	
1,Kimberley,Fredy,TREBYOK12903CA4379,1	
1,Kimberley,Fredy,TRATULJ128F426BBB2,1	
1,Kimberley,Fredy,TRAZGFP128F4248E2F,1	
1,Kimberley,Fredy,TREIRLW128F9319B02,1	
1,Kimberley,Fredy,TRBVMEI128F92DF1F6,1	
1,Kimberley,Fredy,TRCAAHE128EF351BA1,1	
1,Kimberley,Fredy,TRDHOEO128F4256B22,1	
1,Kimberley,Fredy,TRBFDJU128F4233AB3,1	
1,Kimberley,Fredy,TRBYYBI128F4263212,1	
1,Kimberley,Fredy,TREFNXG12903CC5E85,1	
1,Kimberley,Fredy,TRECQND128F9323DE3,1	
1,Kimberley,Fredy,TRAXYPH128F4297CFA,1	
1,Kimberley,Fredy,TRCGUXS128F428E44C,1	
1,Kimberley,Fredy,TRBGAXU128F427044E,1	
1,Kimberley,Fredy,TRBZHVH128F92DF8E8,1	
1,Kimberley,Fredy,TRCFMRG128F14988AB,1	
1,Kimberley,Fredy,TREOUYB128F147C389,1	
1,Kimberley,Fredy,TRBDJKC128F145C9A2,1	
1,Kimberley,Fredy,TRDALCO128F933A6C9,1	
1,Kimberley,Fredy,TRCFFRB128F4252770,1	
1,Kimberley,Fredy,TREWEQZ128F931EA80,1	
1,Kimberley,Fredy,TRCVDEC128F42A2BC3,1	
1,Kimberley,Fredy,TRCKNZJ128F4255E34,1	
1,Kimberley,Fredy,TREJKJT128F423ED5B,1	
1,Kimberley,Fredy,TRCVFDH128F426CA83,1	
1,Kimberley,Fredy,TRDSNYN128F42A362A,1	
1,Kimberley,Fredy,TREXFWC128F4275756,1	
1,Kimberley,Fredy,TREQZUW128F429FA28,1	
1,Kimberley,Fredy,TREETGG128F42442B0,1	
1,Kimberley,Fredy,TRAZFGA128F92EC9D8,1	
1,Kimberley,Fredy,TRCLESB128F429E5BC,1	
1,Kimberley,Fredy,TREMWLF12903D03093,1	
1,Kimberley,Fredy,TRDMSLA128F149879E,1	
1,Kimberley,Fredy,TRDCQGV128F934456C,1	
1,Kimberley,Fredy,TRDRWMR128F93157EB,1	
1,Kimberley,Fredy,TRDADQS12903CEA6C2,2	
1,Kimberley,Fredy,TRDBPPP128F427F359,1	
1,Kimberley,Fredy,TRDXXUI12903D09B8A,1	
1,Kimberley,Fredy,TRCPZCS128F428BDDD,1	
1,Kimberley,Fredy,TRBZPAN128F92E509A,1	
1,Kimberley,Fredy,TRBYFKI128F42997F7,1	
1,Kimberley,Fredy,TRCHZRN12903CC607B,1	
1,Kimberley,Fredy,TRCDYYD12903CFE68B,1	
1,Kimberley,Fredy,TRAXGVW128F42399C8,1	
1,Kimberley,Fredy,TRCCPTS128F930C9FA,1	
1,Kimberley,Fredy,TRBPSUM128F92DF220,1	
1,Kimberley,Fredy,TREKCGD128F4236E90,1	
1,Kimberley,Fredy,TRBKOMH12903CF23F0,1	
1,Kimberley,Fredy,TRATWOM128EF35A552,1	
1,Kimberley,Fredy,TRCGTWV128F4273145,1	
1,Kimberley,Fredy,TRDAQSO128F425973A,1	
1,Kimberley,Fredy,TRCTNZN128F932E69D,1	
1,Kimberley,Fredy,TRCOSGR128F92D95B7,1	
1,Kimberley,Fredy,TRBNKHB128F4299DE2,1	
1,Kimberley,Fredy,TREMLJU128F422311B,1	
1,Kimberley,Fredy,TRBIBWK128F4287A22,1	
1,Kimberley,Fredy,TREBEPY128F423365D,1	
1,Kimberley,Fredy,TRBYCHD128F428BD3E,1	
1,Kimberley,Fredy,TRCACEY128F14A8A40,1	
1,Kimberley,Fredy,TREGXRK128F9320A9D,1	
1,Kimberley,Fredy,TREFOZE128F4267EC2,1	
1,Kimberley,Fredy,TRDGIGY128F933E720,1	
1,Kimberley,Fredy,TREIHHJ128F935E239,2	
1,Kimberley,Fredy,TRBUWPP12903CBBE10,1	
1,Kimberley,Fredy,TRCUMCL12903CEBEB5,1	
1,Kimberley,Fredy,TRDTCEZ128F42435A8,1	
1,Kimberley,Fredy,TRECSEG128F92D4C92,1	
1,Kimberley,Fredy,TRAXUNJ128F932399B,1	
1,Kimberley,Fredy,TREACVS128F428E931,1	
1,Kimberley,Fredy,TRBDCGL128F93369F6,1	
1,Kimberley,Fredy,TRCWIBJ12903CCDC1E,1	
1,Kimberley,Fredy,TRETPKF128F14A9276,1	
1,Kimberley,Fredy,TRCSFNV128F14732C5,1	
1,Kimberley,Fredy,TRELXFR128F42366B5,1	
1,Kimberley,Fredy,TRCVSLX12903C9EF60,1	
1,Kimberley,Fredy,TRDPRIN12903CB6CFA,1	
1,Kimberley,Fredy,TREKCEM128F92FCB02,1	
1,Kimberley,Fredy,TRESNMN128F92D5D9F,1	
1,Kimberley,Fredy,TRETSHO12903CAE55C,1	
1,Kimberley,Fredy,TRELYYU128F4287763,1	
1,Kimberley,Fredy,TRCZIZV12903CBF13F,1	
1,Kimberley,Fredy,TREULUB128F42829AA,1	
1,Kimberley,Fredy,TREFMHQ128F92F4409,1	
1,Kimberley,Fredy,TRDGYPS128F42365B9,1	
1,Kimberley,Fredy,TRBTQZT128F426E42D,1	
1,Kimberley,Fredy,TRESNKB128F930429C,1	
1,Kimberley,Fredy,TREOTFM128F92F26DF,1	
1,Kimberley,Fredy,TRBSPYD128F9311E86,1	
1,Kimberley,Fredy,TRBCOAI128F14AD8C4,1	
1,Kimberley,Fredy,TRCPFMX128F92EC392,1	
1,Kimberley,Fredy,TRDBWCZ128F9311B2E,1	
1,Kimberley,Fredy,TRDRHPD128F92FBE9B,1	
1,Kimberley,Fredy,TRDALSA128F92CF944,1	
1,Kimberley,Fredy,TRDDLCH12903CB3A59,1	
1,Kimberley,Fredy,TRBKQZG128F934DE92,1	
1,Kimberley,Fredy,TRCQTHQ128F93074F3,1	
1,Kimberley,Fredy,TREBKTN128F932F955,1	
1,Kimberley,Fredy,TREWADZ128F92F990F,1	
1,Kimberley,Fredy,TREXBPH128F4264BB8,1	
1,Kimberley,Fredy,TRBVZNF12903CC0997,1	
1,Kimberley,Fredy,TRAXJOO128F930B37C,1	
1,Kimberley,Fredy,TRDSSSY12903D06087,1	
1,Kimberley,Fredy,TRBWFXN128F426277F,1	
1,Kimberley,Fredy,TREURBP128F42855D9,1	
1,Kimberley,Fredy,TRCPQBA12903CE302F,1	
1,Kimberley,Fredy,TRCGHSF128F9310425,1	
1,Kimberley,Fredy,TRCDEZP128F9309014,1	
1,Kimberley,Fredy,TRDSHRA12903CC1AC4,1	
1,Kimberley,Fredy,TRCCOMD128F421A4CB,1	
1,Kimberley,Fredy,TREOQWM128F42717FA,1	
1,Kimberley,Fredy,TRBXNWF128F426B45E,1	
1,Kimberley,Fredy,TRESSGQ128F92F9982,1	
1,Kimberley,Fredy,TRDZPFU128EF3499CE,1	
1,Kimberley,Fredy,TRBHBTH128F42421C3,1	
1,Kimberley,Fredy,TRCJTRU128E07851B8,1	
1,Kimberley,Fredy,TRCIXWS128E0792884,1	
1,Kimberley,Fredy,TRDJSMQ128F92DC5E6,1	
1,Kimberley,Fredy,TREFQTT12903CEA529,1	
1,Kimberley,Fredy,TRCRMVR128F4253B62,1	
1,Kimberley,Fredy,TRDDKCV128F93245BA,1	
1,Kimberley,Fredy,TRDTZWF128F426EF6C,1	
1,Kimberley,Fredy,TRCPTFJ128F14895DC,1	
1,Kimberley,Fredy,TRBKZIY128EF35B8D7,1	
1,Kimberley,Fredy,TRCVJJE12903CD948B,1	
1,Kimberley,Fredy,TRCIAAX128F9327F1C,1	
1,Kimberley,Fredy,TRBSZIY128F424BE89,1	
1,Kimberley,Fredy,TRCOZYR128F421A7C1,1	
1,Kimberley,Fredy,TRDUTFZ128F4259027,1	
1,Kimberley,Fredy,TRCTCBP128F934A6E6,1	
1,Kimberley,Fredy,TREDZVD128F92D4DCD,1	
1,Kimberley,Fredy,TRDJLIZ12903CC8C7D,1	
1,Kimberley,Fredy,TRETNIL128F92F6E5D,1	
1,Kimberley,Fredy,TRDWNCP128F9305232,1	
1,Kimberley,Fredy,TRDHGUF128F421C441,1	
1,Kimberley,Fredy,TRCUOMT128F146906C,1	
1,Kimberley,Fredy,TRCGFBK128F92EC89D,1	
1,Kimberley,Fredy,TRDZXGG128F42667C8,1	
1,Kimberley,Fredy,TRCGCWL128F4233E85,1	
1,Kimberley,Fredy,TRBINHA128E07850ED,1	
1,Kimberley,Fredy,TREKJWB12903CA0567,1	
1,Kimberley,Fredy,TRDDXVV128F9310207,1	
1,Kimberley,Fredy,TRAXLMY128F42370C3,1	
1,Kimberley,Fredy,TRDZGIO128F148F701,1	
1,Kimberley,Fredy,TRCVPAX12903C9E47E,1	
1,Kimberley,Fredy,TRDSCLT128EF3422DC,1	
1,Kimberley,Fredy,TREQDUT12903CB6377,1	
1,Kimberley,Fredy,TRCYJRW128F92E7446,1	
1,Kimberley,Fredy,TREKDEJ128F9305CF1,1	
1,Kimberley,Fredy,TRCUNTW128F14565F2,1	
1,Kimberley,Fredy,TREBPHL12903CD4E73,1	
1,Kimberley,Fredy,TRCHUEV128F4279A56,1	
1,Kimberley,Fredy,TRBXPHH12903CDEF76,1	
1,Kimberley,Fredy,TRCXDKO12903CA72DC,1	
1,Kimberley,Fredy,TRDLWIU12903CDBB64,1	
1,Kimberley,Fredy,TRBBENB128E0793124,1	
1,Kimberley,Fredy,TRCDZHD128F14A2D70,1	
1,Kimberley,Fredy,TREQDDE128F147AC26,1	
1,Kimberley,Fredy,TRCTCCS12903CBDB63,1	
1,Kimberley,Fredy,TRCUXMV128F932B882,1	
1,Kimberley,Fredy,TRCNVWW128F92CB9D3,1	
1,Kimberley,Fredy,TRECRPM12903CEBD3D,1	
1,Kimberley,Fredy,TRBQHQK128F9343FCA,1	
1,Kimberley,Fredy,TRCBBMB128F14AD410,1	
1,Kimberley,Fredy,TRBPIMB12903CBEFCE,1	
1,Kimberley,Fredy,TRCRPJK128F42AFFA1,1	
1,Kimberley,Fredy,TRBRLUL12903CA0728,1	
1,Kimberley,Fredy,TRCZSGH128F426599B,1	
1,Kimberley,Fredy,TRCWWQF128F9302E57,1	
1,Kimberley,Fredy,TRAYAIO128F42634D2,2	
1,Kimberley,Fredy,TRELXND128F426F25D,1	
1,Kimberley,Fredy,TRATXPM128F92F15A1,1	
1,Kimberley,Fredy,TRBYFPT128F147C285,1	
1,Kimberley,Fredy,TRDLJSN128F92CB760,1	
1,Kimberley,Fredy,TRBEXAS128F42619A5,1	
1,Kimberley,Fredy,TRDCINO128F4299111,1	
1,Kimberley,Fredy,TRCREXU128F93047E9,1	
1,Kimberley,Fredy,TRDCVXS12903CD0C3B,1	
1,Kimberley,Fredy,TREAATJ12903CDD379,1	
1,Kimberley,Fredy,TRCAFFT12903CE09D1,1	
1,Kimberley,Fredy,TREHWFJ128F930E84E,1	
1,Kimberley,Fredy,TRDOVFS128F93503C0,1	
1,Kimberley,Fredy,TRCZCCV128F4281371,1	
1,Kimberley,Fredy,TRCBJAW12903C9A507,1	
1,Kimberley,Fredy,TRDNSIY128F930D0E8,1	
1,Kimberley,Fredy,TRDBKSE128F429B078,1	
1,Kimberley,Fredy,TRBUTCB128F9339EBA,1	
1,Kimberley,Fredy,TRCRGRT128F92F0F87,1	
1,Kimberley,Fredy,TRBKEBT128F4227D8C,1	
1,Kimberley,Fredy,TRERFPW128F4290168,1	
1,Kimberley,Fredy,TRDMLZT128F42A01A8,1	
1,Kimberley,Fredy,TRBARDR128F4228DC9,1	
1,Kimberley,Fredy,TRDNPDS12903CFE652,2	
1,Kimberley,Fredy,TRDUSNL128F9308A30,1	
1,Kimberley,Fredy,TRDHDVN128F42442CD,1	
1,Kimberley,Fredy,TRCFZAY128F42869E6,1	
1,Kimberley,Fredy,TRBEZIC12903CAC35E,1	
1,Kimberley,Fredy,TRECCNV128F933E47C,1	
1,Kimberley,Fredy,TRESZZA128F932220D,1	
1,Kimberley,Fredy,TRDUSGE128F42554A9,1	
1,Kimberley,Fredy,TRECLOV128F92FB5F1,1	
1,Kimberley,Fredy,TRCHWXS128EF3405A3,1	
1,Kimberley,Fredy,TREDHFQ12903D0896A,1	
1,Kimberley,Fredy,TRAYNEF128F92F0E5B,1	
1,Kimberley,Fredy,TRAZAJX12903CF7177,1	
1,Kimberley,Fredy,TREVTZE12903CC9AA3,1	
1,Kimberley,Fredy,TRBREMQ128F14A9500,1	
1,Kimberley,Fredy,TRENFVY128F425FDA5,1	
1,Kimberley,Fredy,TRCBWAZ128F9312B07,1	
1,Kimberley,Fredy,TRBOUTC128F421C474,1	
1,Kimberley,Fredy,TRCNGIB128F9346B37,1	
1,Kimberley,Fredy,TRCZAFV128F92DEA3B,1	
1,Kimberley,Fredy,TRBTJKH128F93253F6,1	
1,Kimberley,Fredy,TRBQYZE128F429C799,1	
1,Kimberley,Fredy,TRELHUP128F14A8182,1	
1,Kimberley,Fredy,TRBJBQB128EF340AA7,1	
1,Kimberley,Fredy,TRBJRJL128F930980A,1	
1,Kimberley,Fredy,TREBRNO12903CA71A9,1	
1,Kimberley,Fredy,TRELEDD128F1465CEE,1	
1,Kimberley,Fredy,TRCMPSV128F92E3476,1	
1,Kimberley,Fredy,TRCZVEQ128F9335573,1	
1,Kimberley,Fredy,TRCGGEK128F92F31E9,1	
1,Kimberley,Fredy,TRBKUUP128F4248E3B,1	
1,Kimberley,Fredy,TRDWYCM128F4272B0C,1	
1,Kimberley,Fredy,TRAZLEV12903CEAA40,1	
1,Kimberley,Fredy,TRCCSWX12903CDB8D7,1	
1,Kimberley,Fredy,TRBHGEN128F4266B09,1	
1,Kimberley,Fredy,TRBSETB128F9303476,1	
1,Kimberley,Fredy,TRBHETP12903CEB55A,1	
1,Kimberley,Fredy,TRDCYOW12903CFCFB7,1	
1,Kimberley,Fredy,TREGIPK128F427B3C6,1	
1,Kimberley,Fredy,TRENMUK128F42523FF,1	
1,Kimberley,Fredy,TRCPUZN128F92D1E12,1	
1,Kimberley,Fredy,TREHMIW128E078ACE2,1	
1,Kimberley,Fredy,TREUVWM12903CF9AC9,1	
1,Kimberley,Fredy,TRCTZIO128F4267F18,1	
1,Kimberley,Fredy,TRDSIXL128F422583B,1	
1,Kimberley,Fredy,TRCWNRT128F93087C0,1	
1,Kimberley,Fredy,TRCQCDK128E078D479,1	
1,Kimberley,Fredy,TREEKVO128F4284382,1	
1,Kimberley,Fredy,TREMNUK128F934E969,1	
1,Kimberley,Fredy,TRCWHEW12903CFEFB5,1	
1,Kimberley,Fredy,TRDVWMV128F92DCF67,1	
1,Kimberley,Fredy,TRCCGUW128F4281081,1	
1,Kimberley,Fredy,TRBDWBI128F9337141,1	
1,Kimberley,Fredy,TRDWJFV12903CBCE4A,1	
1,Kimberley,Fredy,TRCYAVB12903CBD888,1	
1,Kimberley,Fredy,TREVKCT128F933DECC,1	
1,Kimberley,Fredy,TRELQHR128F932D422,1	
1,Kimberley,Fredy,TRBCMYV128F92EA13C,1	
1,Kimberley,Fredy,TRCGGAH12903CCE799,2	
1,Kimberley,Fredy,TRBSXAX128F42B0CEA,1	
1,Kimberley,Fredy,TRCVLDS128F92D8863,1	
1,Kimberley,Fredy,TREKOHW128F9310979,1	
1,Kimberley,Fredy,TRDNVSR128F42A4942,1	
1,Kimberley,Fredy,TRDRUKA128F429D2A6,1	
1,Kimberley,Fredy,TRCYILA128F4224BC4,1	
1,Kimberley,Fredy,TRDFVCJ12903CA3D34,3	
1,Kimberley,Fredy,TRBYYXH128F4264585,1	
1,Kimberley,Fredy,TREJIJB128F92E0CD0,1	
1,Kimberley,Fredy,TRDSFGU128F427D91C,1	
1,Kimberley,Fredy,TRCBBNX128F92DFCED,1	
1,Kimberley,Fredy,TREDLBL12903C9C3C4,1	
1,Kimberley,Fredy,TRDISLP128F42A11F7,1	
1,Kimberley,Fredy,TRAZZSV12903CA7628,1	
1,Kimberley,Fredy,TRDDNEB128F9345615,1	
1,Kimberley,Fredy,TRDQBJT128F9301A37,1	
1,Kimberley,Fredy,TRDUGUE12903CE4144,1	
1,Kimberley,Fredy,TRDHYGU128F930E68E,1	
1,Kimberley,Fredy,TRBMOVD128F1452923,2	
1,Kimberley,Fredy,TRDYSJT128F92D0834,1	
1,Kimberley,Fredy,TRESPTC128F93234C5,1	
1,Kimberley,Fredy,TREAFHM128F427D7DE,1	
1,Kimberley,Fredy,TRENWLI128F9309C8A,1	
1,Kimberley,Fredy,TRBVWNF12903CCCEB4,1	
1,Kimberley,Fredy,TRBMOVQ128F93365CF,1	
1,Kimberley,Fredy,TRCOROW128F4225131,1	
1,Kimberley,Fredy,TREGODV128EF34E04A,1	
1,Kimberley,Fredy,TRCGFSF12903CA9158,1	
1,Kimberley,Fredy,TRCXRII128F930F50E,1	
